codice_parametro_arpa;categoria_parametro_arpa;codice_punto;data_misura;ora_misura;anno_monitoraggio;valore;valore_validato;gwbregcod;data
P00010;A;00417910001;2002-12-19;12:00:00;2002;3,34;3,34;GWB-S6;2002-12-19 12:00:00
P00010;A;00417910001;2002-12-19;16:00:00;2002;3,45;3,45;GWB-S6;2002-12-19 16:00:00
P00010;A;00417910001;2002-12-19;20:00:00;2002;3,35;3,35;GWB-S6;2002-12-19 20:00:00
P00010;A;00417910001;2002-12-20;00:00:00;2002;3,43;3,43;GWB-S6;2002-12-20 00:00:00
P00010;A;00417910001;2002-12-20;04:00:00;2002;3,35;3,35;GWB-S6;2002-12-20 04:00:00
P00010;A;00417910001;2002-12-20;08:00:00;2002;3,35;3,35;GWB-S6;2002-12-20 08:00:00
P00010;A;00417910001;2002-12-20;12:00:00;2002;3,33;3,33;GWB-S6;2002-12-20 12:00:00
P00010;A;00417910001;2002-12-20;16:00:00;2002;3,42;3,42;GWB-S6;2002-12-20 16:00:00
P00010;A;00417910001;2002-12-20;20:00:00;2002;3,35;3,35;GWB-S6;2002-12-20 20:00:00
P00010;A;00417910001;2002-12-21;00:00:00;2002;3,41;3,41;GWB-S6;2002-12-21 00:00:00
P00010;A;00417910001;2002-12-21;04:00:00;2002;3,33;3,33;GWB-S6;2002-12-21 04:00:00
P00010;A;00417910001;2002-12-21;08:00:00;2002;3,31;3,31;GWB-S6;2002-12-21 08:00:00
P00010;A;00417910001;2002-12-21;12:00:00;2002;3,3;3,3;GWB-S6;2002-12-21 12:00:00
P00010;A;00417910001;2002-12-21;16:00:00;2002;3,29;3,29;GWB-S6;2002-12-21 16:00:00
P00010;A;00417910001;2002-12-21;20:00:00;2002;3,29;3,29;GWB-S6;2002-12-21 20:00:00
P00010;A;00417910001;2002-12-22;00:00:00;2002;3,28;3,28;GWB-S6;2002-12-22 00:00:00
P00010;A;00417910001;2002-12-22;04:00:00;2002;3,28;3,28;GWB-S6;2002-12-22 04:00:00
P00010;A;00417910001;2002-12-22;08:00:00;2002;3,27;3,27;GWB-S6;2002-12-22 08:00:00
P00010;A;00417910001;2002-12-22;12:00:00;2002;3,27;3,27;GWB-S6;2002-12-22 12:00:00
P00010;A;00417910001;2002-12-22;16:00:00;2002;3,27;3,27;GWB-S6;2002-12-22 16:00:00
P00010;A;00417910001;2002-12-22;20:00:00;2002;3,27;3,27;GWB-S6;2002-12-22 20:00:00
P00010;A;00417910001;2002-12-23;00:00:00;2002;3,26;3,26;GWB-S6;2002-12-23 00:00:00
P00010;A;00417910001;2002-12-23;04:00:00;2002;3,26;3,26;GWB-S6;2002-12-23 04:00:00
P00010;A;00417910001;2002-12-23;08:00:00;2002;3,26;3,26;GWB-S6;2002-12-23 08:00:00
P00010;A;00417910001;2002-12-23;12:00:00;2002;3,26;3,26;GWB-S6;2002-12-23 12:00:00
P00010;A;00417910001;2002-12-23;16:00:00;2002;3,26;3,26;GWB-S6;2002-12-23 16:00:00
P00010;A;00417910001;2002-12-23;20:00:00;2002;3,26;3,26;GWB-S6;2002-12-23 20:00:00
P00010;A;00417910001;2002-12-24;00:00:00;2002;3,26;3,26;GWB-S6;2002-12-24 00:00:00
P00010;A;00417910001;2002-12-24;04:00:00;2002;3,26;3,26;GWB-S6;2002-12-24 04:00:00
P00010;A;00417910001;2002-12-24;08:00:00;2002;3,26;3,26;GWB-S6;2002-12-24 08:00:00
P00010;A;00417910001;2002-12-24;12:00:00;2002;3,26;3,26;GWB-S6;2002-12-24 12:00:00
P00010;A;00417910001;2002-12-24;16:00:00;2002;3,26;3,26;GWB-S6;2002-12-24 16:00:00
P00010;A;00417910001;2002-12-24;20:00:00;2002;3,26;3,26;GWB-S6;2002-12-24 20:00:00
P00010;A;00417910001;2002-12-25;00:00:00;2002;3,26;3,26;GWB-S6;2002-12-25 00:00:00
P00010;A;00417910001;2002-12-25;04:00:00;2002;3,26;3,26;GWB-S6;2002-12-25 04:00:00
P00010;A;00417910001;2002-12-25;08:00:00;2002;3,26;3,26;GWB-S6;2002-12-25 08:00:00
P00010;A;00417910001;2002-12-25;12:00:00;2002;3,26;3,26;GWB-S6;2002-12-25 12:00:00
P00010;A;00417910001;2002-12-25;16:00:00;2002;3,27;3,27;GWB-S6;2002-12-25 16:00:00
P00010;A;00417910001;2002-12-25;20:00:00;2002;3,27;3,27;GWB-S6;2002-12-25 20:00:00
P00010;A;00417910001;2002-12-26;00:00:00;2002;3,27;3,27;GWB-S6;2002-12-26 00:00:00
P00010;A;00417910001;2002-12-26;04:00:00;2002;3,27;3,27;GWB-S6;2002-12-26 04:00:00
P00010;A;00417910001;2002-12-26;08:00:00;2002;3,27;3,27;GWB-S6;2002-12-26 08:00:00
P00010;A;00417910001;2002-12-26;12:00:00;2002;3,27;3,27;GWB-S6;2002-12-26 12:00:00
P00010;A;00417910001;2002-12-26;16:00:00;2002;3,27;3,27;GWB-S6;2002-12-26 16:00:00
P00010;A;00417910001;2002-12-26;20:00:00;2002;3,27;3,27;GWB-S6;2002-12-26 20:00:00
P00010;A;00417910001;2002-12-27;00:00:00;2002;3,28;3,28;GWB-S6;2002-12-27 00:00:00
P00010;A;00417910001;2002-12-27;04:00:00;2002;3,27;3,27;GWB-S6;2002-12-27 04:00:00
P00010;A;00417910001;2002-12-27;08:00:00;2002;3,27;3,27;GWB-S6;2002-12-27 08:00:00
P00010;A;00417910001;2002-12-27;12:00:00;2002;3,28;3,28;GWB-S6;2002-12-27 12:00:00
P00010;A;00417910001;2002-12-27;16:00:00;2002;3,28;3,28;GWB-S6;2002-12-27 16:00:00
P00010;A;00417910001;2002-12-27;20:00:00;2002;3,27;3,27;GWB-S6;2002-12-27 20:00:00
P00010;A;00417910001;2002-12-28;00:00:00;2002;3,27;3,27;GWB-S6;2002-12-28 00:00:00
P00010;A;00417910001;2002-12-28;04:00:00;2002;3,27;3,27;GWB-S6;2002-12-28 04:00:00
P00010;A;00417910001;2002-12-28;08:00:00;2002;3,26;3,26;GWB-S6;2002-12-28 08:00:00
P00010;A;00417910001;2002-12-28;12:00:00;2002;3,26;3,26;GWB-S6;2002-12-28 12:00:00
P00010;A;00417910001;2002-12-28;16:00:00;2002;3,26;3,26;GWB-S6;2002-12-28 16:00:00
P00010;A;00417910001;2002-12-28;20:00:00;2002;3,27;3,27;GWB-S6;2002-12-28 20:00:00
P00010;A;00417910001;2002-12-29;00:00:00;2002;3,27;3,27;GWB-S6;2002-12-29 00:00:00
P00010;A;00417910001;2002-12-29;04:00:00;2002;3,28;3,28;GWB-S6;2002-12-29 04:00:00
P00010;A;00417910001;2002-12-29;08:00:00;2002;3,28;3,28;GWB-S6;2002-12-29 08:00:00
P00010;A;00417910001;2002-12-29;12:00:00;2002;3,28;3,28;GWB-S6;2002-12-29 12:00:00
P00010;A;00417910001;2002-12-29;16:00:00;2002;3,28;3,28;GWB-S6;2002-12-29 16:00:00
P00010;A;00417910001;2002-12-29;20:00:00;2002;3,28;3,28;GWB-S6;2002-12-29 20:00:00
P00010;A;00417910001;2002-12-30;00:00:00;2002;3,28;3,28;GWB-S6;2002-12-30 00:00:00
P00010;A;00417910001;2002-12-30;04:00:00;2002;3,28;3,28;GWB-S6;2002-12-30 04:00:00
P00010;A;00417910001;2002-12-30;08:00:00;2002;3,28;3,28;GWB-S6;2002-12-30 08:00:00
P00010;A;00417910001;2002-12-30;12:00:00;2002;3,28;3,28;GWB-S6;2002-12-30 12:00:00
P00010;A;00417910001;2002-12-30;16:00:00;2002;3,29;3,29;GWB-S6;2002-12-30 16:00:00
P00010;A;00417910001;2002-12-30;20:00:00;2002;3,29;3,29;GWB-S6;2002-12-30 20:00:00
P00010;A;00417910001;2002-12-31;00:00:00;2002;3,29;3,29;GWB-S6;2002-12-31 00:00:00
P00010;A;00417910001;2002-12-31;04:00:00;2002;3,28;3,28;GWB-S6;2002-12-31 04:00:00
P00010;A;00417910001;2002-12-31;08:00:00;2002;3,28;3,28;GWB-S6;2002-12-31 08:00:00
P00010;A;00417910001;2002-12-31;12:00:00;2002;3,28;3,28;GWB-S6;2002-12-31 12:00:00
P00010;A;00417910001;2002-12-31;16:00:00;2002;3,28;3,28;GWB-S6;2002-12-31 16:00:00
P00010;A;00417910001;2002-12-31;20:00:00;2002;3,29;3,29;GWB-S6;2002-12-31 20:00:00
P00010;A;00417910001;2003-01-01;00:00:00;2003;3,29;3,29;GWB-S6;2003-01-01 00:00:00
P00010;A;00417910001;2003-01-01;04:00:00;2003;3,29;3,29;GWB-S6;2003-01-01 04:00:00
P00010;A;00417910001;2003-01-01;08:00:00;2003;3,3;3,3;GWB-S6;2003-01-01 08:00:00
P00010;A;00417910001;2003-01-01;12:00:00;2003;3,3;3,3;GWB-S6;2003-01-01 12:00:00
P00010;A;00417910001;2003-01-01;16:00:00;2003;3,29;3,29;GWB-S6;2003-01-01 16:00:00
P00010;A;00417910001;2003-01-01;20:00:00;2003;3,3;3,3;GWB-S6;2003-01-01 20:00:00
P00010;A;00417910001;2003-01-02;00:00:00;2003;3,3;3,3;GWB-S6;2003-01-02 00:00:00
P00010;A;00417910001;2003-01-02;04:00:00;2003;3,29;3,29;GWB-S6;2003-01-02 04:00:00
P00010;A;00417910001;2003-01-02;08:00:00;2003;3,29;3,29;GWB-S6;2003-01-02 08:00:00
P00010;A;00417910001;2003-01-02;12:00:00;2003;3,29;3,29;GWB-S6;2003-01-02 12:00:00
P00010;A;00417910001;2003-01-02;16:00:00;2003;3,29;3,29;GWB-S6;2003-01-02 16:00:00
P00010;A;00417910001;2003-01-02;20:00:00;2003;3,29;3,29;GWB-S6;2003-01-02 20:00:00
P00010;A;00417910001;2003-01-03;00:00:00;2003;3,29;3,29;GWB-S6;2003-01-03 00:00:00
P00010;A;00417910001;2003-01-03;04:00:00;2003;3,29;3,29;GWB-S6;2003-01-03 04:00:00
P00010;A;00417910001;2003-01-03;08:00:00;2003;3,3;3,3;GWB-S6;2003-01-03 08:00:00
P00010;A;00417910001;2003-01-03;12:00:00;2003;3,29;3,29;GWB-S6;2003-01-03 12:00:00
P00010;A;00417910001;2003-01-03;16:00:00;2003;3,3;3,3;GWB-S6;2003-01-03 16:00:00
P00010;A;00417910001;2003-01-03;20:00:00;2003;3,3;3,3;GWB-S6;2003-01-03 20:00:00
P00010;A;00417910001;2003-01-04;00:00:00;2003;3,3;3,3;GWB-S6;2003-01-04 00:00:00
P00010;A;00417910001;2003-01-04;04:00:00;2003;3,3;3,3;GWB-S6;2003-01-04 04:00:00
P00010;A;00417910001;2003-01-04;08:00:00;2003;3,3;3,3;GWB-S6;2003-01-04 08:00:00
P00010;A;00417910001;2003-01-04;12:00:00;2003;3,3;3,3;GWB-S6;2003-01-04 12:00:00
P00010;A;00417910001;2003-01-04;16:00:00;2003;3,3;3,3;GWB-S6;2003-01-04 16:00:00
P00010;A;00417910001;2003-01-04;20:00:00;2003;3,3;3,3;GWB-S6;2003-01-04 20:00:00
P00010;A;00417910001;2003-01-05;00:00:00;2003;3,3;3,3;GWB-S6;2003-01-05 00:00:00
P00010;A;00417910001;2003-01-05;04:00:00;2003;3,3;3,3;GWB-S6;2003-01-05 04:00:00
P00010;A;00417910001;2003-01-05;08:00:00;2003;3,3;3,3;GWB-S6;2003-01-05 08:00:00
P00010;A;00417910001;2003-01-05;12:00:00;2003;3,31;3,31;GWB-S6;2003-01-05 12:00:00
P00010;A;00417910001;2003-01-05;16:00:00;2003;3,31;3,31;GWB-S6;2003-01-05 16:00:00
P00010;A;00417910001;2003-01-05;20:00:00;2003;3,32;3,32;GWB-S6;2003-01-05 20:00:00
P00010;A;00417910001;2003-01-06;00:00:00;2003;3,32;3,32;GWB-S6;2003-01-06 00:00:00
P00010;A;00417910001;2003-01-06;04:00:00;2003;3,32;3,32;GWB-S6;2003-01-06 04:00:00
P00010;A;00417910001;2003-01-06;08:00:00;2003;3,32;3,32;GWB-S6;2003-01-06 08:00:00
P00010;A;00417910001;2003-01-06;12:00:00;2003;3,32;3,32;GWB-S6;2003-01-06 12:00:00
P00010;A;00417910001;2003-01-06;16:00:00;2003;3,32;3,32;GWB-S6;2003-01-06 16:00:00
P00010;A;00417910001;2003-01-06;20:00:00;2003;3,32;3,32;GWB-S6;2003-01-06 20:00:00
P00010;A;00417910001;2003-01-07;00:00:00;2003;3,32;3,32;GWB-S6;2003-01-07 00:00:00
P00010;A;00417910001;2003-01-07;04:00:00;2003;3,31;3,31;GWB-S6;2003-01-07 04:00:00
P00010;A;00417910001;2003-01-07;08:00:00;2003;3,32;3,32;GWB-S6;2003-01-07 08:00:00
P00010;A;00417910001;2003-01-07;12:00:00;2003;3,47;3,47;GWB-S6;2003-01-07 12:00:00
P00010;A;00417910001;2003-01-07;16:00:00;2003;3,46;3,46;GWB-S6;2003-01-07 16:00:00
P00010;A;00417910001;2003-01-07;20:00:00;2003;3,4;3,4;GWB-S6;2003-01-07 20:00:00
P00010;A;00417910001;2003-01-08;00:00:00;2003;3,49;3,49;GWB-S6;2003-01-08 00:00:00
P00010;A;00417910001;2003-01-08;04:00:00;2003;3,41;3,41;GWB-S6;2003-01-08 04:00:00
P00010;A;00417910001;2003-01-08;08:00:00;2003;3,51;3,51;GWB-S6;2003-01-08 08:00:00
P00010;A;00417910001;2003-01-08;12:00:00;2003;3,54;3,54;GWB-S6;2003-01-08 12:00:00
P00010;A;00417910001;2003-01-08;16:00:00;2003;3,44;3,44;GWB-S6;2003-01-08 16:00:00
P00010;A;00417910001;2003-01-08;20:00:00;2003;3,46;3,46;GWB-S6;2003-01-08 20:00:00
P00010;A;00417910001;2003-01-09;00:00:00;2003;3,47;3,47;GWB-S6;2003-01-09 00:00:00
P00010;A;00417910001;2003-01-09;04:00:00;2003;3,45;3,45;GWB-S6;2003-01-09 04:00:00
P00010;A;00417910001;2003-01-09;08:00:00;2003;3,55;3,55;GWB-S6;2003-01-09 08:00:00
P00010;A;00417910001;2003-01-09;12:00:00;2003;3,58;3,58;GWB-S6;2003-01-09 12:00:00
P00010;A;00417910001;2003-01-09;16:00:00;2003;3,6;3,6;GWB-S6;2003-01-09 16:00:00
P00010;A;00417910001;2003-01-09;20:00:00;2003;3,61;3,61;GWB-S6;2003-01-09 20:00:00
P00010;A;00417910001;2003-01-10;00:00:00;2003;3,59;3,59;GWB-S6;2003-01-10 00:00:00
P00010;A;00417910001;2003-01-10;04:00:00;2003;3,6;3,6;GWB-S6;2003-01-10 04:00:00
P00010;A;00417910001;2003-01-10;08:00:00;2003;3,59;3,59;GWB-S6;2003-01-10 08:00:00
P00010;A;00417910001;2003-01-10;12:00:00;2003;3,63;3,63;GWB-S6;2003-01-10 12:00:00
P00010;A;00417910001;2003-01-10;16:00:00;2003;3,64;3,64;GWB-S6;2003-01-10 16:00:00
P00010;A;00417910001;2003-01-10;20:00:00;2003;3,65;3,65;GWB-S6;2003-01-10 20:00:00
P00010;A;00417910001;2003-01-11;00:00:00;2003;3,64;3,64;GWB-S6;2003-01-11 00:00:00
P00010;A;00417910001;2003-01-11;04:00:00;2003;3,53;3,53;GWB-S6;2003-01-11 04:00:00
P00010;A;00417910001;2003-01-11;08:00:00;2003;3,51;3,51;GWB-S6;2003-01-11 08:00:00
P00010;A;00417910001;2003-01-11;12:00:00;2003;3,49;3,49;GWB-S6;2003-01-11 12:00:00
P00010;A;00417910001;2003-01-11;16:00:00;2003;3,48;3,48;GWB-S6;2003-01-11 16:00:00
P00010;A;00417910001;2003-01-11;20:00:00;2003;3,47;3,47;GWB-S6;2003-01-11 20:00:00
P00010;A;00417910001;2003-01-12;00:00:00;2003;3,47;3,47;GWB-S6;2003-01-12 00:00:00
P00010;A;00417910001;2003-01-12;04:00:00;2003;3,46;3,46;GWB-S6;2003-01-12 04:00:00
P00010;A;00417910001;2003-01-12;08:00:00;2003;3,46;3,46;GWB-S6;2003-01-12 08:00:00
P00010;A;00417910001;2003-01-12;12:00:00;2003;3,46;3,46;GWB-S6;2003-01-12 12:00:00
P00010;A;00417910001;2003-01-12;16:00:00;2003;3,46;3,46;GWB-S6;2003-01-12 16:00:00
P00010;A;00417910001;2003-01-12;20:00:00;2003;3,46;3,46;GWB-S6;2003-01-12 20:00:00
P00010;A;00417910001;2003-01-13;00:00:00;2003;3,45;3,45;GWB-S6;2003-01-13 00:00:00
P00010;A;00417910001;2003-01-13;04:00:00;2003;3,45;3,45;GWB-S6;2003-01-13 04:00:00
P00010;A;00417910001;2003-01-13;08:00:00;2003;3,53;3,53;GWB-S6;2003-01-13 08:00:00
P00010;A;00417910001;2003-01-13;12:00:00;2003;3,61;3,61;GWB-S6;2003-01-13 12:00:00
P00010;A;00417910001;2003-01-13;16:00:00;2003;3,61;3,61;GWB-S6;2003-01-13 16:00:00
P00010;A;00417910001;2003-01-13;20:00:00;2003;3,55;3,55;GWB-S6;2003-01-13 20:00:00
P00010;A;00417910001;2003-01-14;00:00:00;2003;3,64;3,64;GWB-S6;2003-01-14 00:00:00
P00010;A;00417910001;2003-01-14;04:00:00;2003;3,56;3,56;GWB-S6;2003-01-14 04:00:00
P00010;A;00417910001;2003-01-14;08:00:00;2003;3,62;3,62;GWB-S6;2003-01-14 08:00:00
P00010;A;00417910001;2003-01-14;12:00:00;2003;3,57;3,57;GWB-S6;2003-01-14 12:00:00
P00010;A;00417910001;2003-01-14;16:00:00;2003;3,59;3,59;GWB-S6;2003-01-14 16:00:00
P00010;A;00417910001;2003-01-14;20:00:00;2003;3,69;3,69;GWB-S6;2003-01-14 20:00:00
P00010;A;00417910001;2003-01-15;00:00:00;2003;3,61;3,61;GWB-S6;2003-01-15 00:00:00
P00010;A;00417910001;2003-01-15;04:00:00;2003;3,57;3,57;GWB-S6;2003-01-15 04:00:00
P00010;A;00417910001;2003-01-15;08:00:00;2003;3,68;3,68;GWB-S6;2003-01-15 08:00:00
P00010;A;00417910001;2003-01-15;12:00:00;2003;3,71;3,71;GWB-S6;2003-01-15 12:00:00
P00010;A;00417910001;2003-01-15;16:00:00;2003;3,72;3,72;GWB-S6;2003-01-15 16:00:00
P00010;A;00417910001;2003-01-15;20:00:00;2003;3,72;3,72;GWB-S6;2003-01-15 20:00:00
P00010;A;00417910001;2003-01-16;00:00:00;2003;3,63;3,63;GWB-S6;2003-01-16 00:00:00
P00010;A;00417910001;2003-01-16;04:00:00;2003;3,61;3,61;GWB-S6;2003-01-16 04:00:00
P00010;A;00417910001;2003-01-16;08:00:00;2003;3,68;3,68;GWB-S6;2003-01-16 08:00:00
P00010;A;00417910001;2003-01-16;12:00:00;2003;3,73;3,73;GWB-S6;2003-01-16 12:00:00
P00010;A;00417910001;2003-01-16;16:00:00;2003;3,74;3,74;GWB-S6;2003-01-16 16:00:00
P00010;A;00417910001;2003-01-16;20:00:00;2003;3,73;3,73;GWB-S6;2003-01-16 20:00:00
P00010;A;00417910001;2003-01-17;00:00:00;2003;3,71;3,71;GWB-S6;2003-01-17 00:00:00
P00010;A;00417910001;2003-01-17;04:00:00;2003;3,63;3,63;GWB-S6;2003-01-17 04:00:00
P00010;A;00417910001;2003-01-17;08:00:00;2003;3,72;3,72;GWB-S6;2003-01-17 08:00:00
P00010;A;00417910001;2003-01-17;12:00:00;2003;3,76;3,76;GWB-S6;2003-01-17 12:00:00
P00010;A;00417910001;2003-01-17;16:00:00;2003;3,7;3,7;GWB-S6;2003-01-17 16:00:00
P00010;A;00417910001;2003-01-17;20:00:00;2003;3,65;3,65;GWB-S6;2003-01-17 20:00:00
P00010;A;00417910001;2003-01-18;00:00:00;2003;3,67;3,67;GWB-S6;2003-01-18 00:00:00
P00010;A;00417910001;2003-01-18;04:00:00;2003;3,64;3,64;GWB-S6;2003-01-18 04:00:00
P00010;A;00417910001;2003-01-18;08:00:00;2003;3,62;3,62;GWB-S6;2003-01-18 08:00:00
P00010;A;00417910001;2003-01-18;12:00:00;2003;3,6;3,6;GWB-S6;2003-01-18 12:00:00
P00010;A;00417910001;2003-01-18;16:00:00;2003;3,59;3,59;GWB-S6;2003-01-18 16:00:00
P00010;A;00417910001;2003-01-18;20:00:00;2003;3,58;3,58;GWB-S6;2003-01-18 20:00:00
P00010;A;00417910001;2003-01-19;00:00:00;2003;3,58;3,58;GWB-S6;2003-01-19 00:00:00
P00010;A;00417910001;2003-01-19;04:00:00;2003;3,57;3,57;GWB-S6;2003-01-19 04:00:00
P00010;A;00417910001;2003-01-19;08:00:00;2003;3,56;3,56;GWB-S6;2003-01-19 08:00:00
P00010;A;00417910001;2003-01-19;12:00:00;2003;3,56;3,56;GWB-S6;2003-01-19 12:00:00
P00010;A;00417910001;2003-01-19;16:00:00;2003;3,56;3,56;GWB-S6;2003-01-19 16:00:00
P00010;A;00417910001;2003-01-19;20:00:00;2003;3,56;3,56;GWB-S6;2003-01-19 20:00:00
P00010;A;00417910001;2003-01-20;00:00:00;2003;3,55;3,55;GWB-S6;2003-01-20 00:00:00
P00010;A;00417910001;2003-01-20;04:00:00;2003;3,55;3,55;GWB-S6;2003-01-20 04:00:00
P00010;A;00417910001;2003-01-20;08:00:00;2003;3,55;3,55;GWB-S6;2003-01-20 08:00:00
P00010;A;00417910001;2003-01-20;12:00:00;2003;3,71;3,71;GWB-S6;2003-01-20 12:00:00
P00010;A;00417910001;2003-01-20;16:00:00;2003;3,75;3,75;GWB-S6;2003-01-20 16:00:00
P00010;A;00417910001;2003-01-20;20:00:00;2003;3,76;3,76;GWB-S6;2003-01-20 20:00:00
P00010;A;00417910001;2003-01-21;00:00:00;2003;3,75;3,75;GWB-S6;2003-01-21 00:00:00
P00010;A;00417910001;2003-01-21;04:00:00;2003;3,73;3,73;GWB-S6;2003-01-21 04:00:00
P00010;A;00417910001;2003-01-21;08:00:00;2003;3,73;3,73;GWB-S6;2003-01-21 08:00:00
P00010;A;00417910001;2003-01-21;12:00:00;2003;3,78;3,78;GWB-S6;2003-01-21 12:00:00
P00010;A;00417910001;2003-01-21;16:00:00;2003;3,69;3,69;GWB-S6;2003-01-21 16:00:00
P00010;A;00417910001;2003-01-21;20:00:00;2003;3,78;3,78;GWB-S6;2003-01-21 20:00:00
P00010;A;00417910001;2003-01-22;00:00:00;2003;3,68;3,68;GWB-S6;2003-01-22 00:00:00
P00010;A;00417910001;2003-01-22;04:00:00;2003;3,68;3,68;GWB-S6;2003-01-22 04:00:00
P00010;A;00417910001;2003-01-22;08:00:00;2003;3,71;3,71;GWB-S6;2003-01-22 08:00:00
P00010;A;00417910001;2003-01-22;12:00:00;2003;3,8;3,8;GWB-S6;2003-01-22 12:00:00
P00010;A;00417910001;2003-01-22;16:00:00;2003;3,76;3,76;GWB-S6;2003-01-22 16:00:00
P00010;A;00417910001;2003-01-22;20:00:00;2003;3,82;3,82;GWB-S6;2003-01-22 20:00:00
P00010;A;00417910001;2003-01-23;00:00:00;2003;3,85;3,85;GWB-S6;2003-01-23 00:00:00
P00010;A;00417910001;2003-01-23;04:00:00;2003;3,84;3,84;GWB-S6;2003-01-23 04:00:00
P00010;A;00417910001;2003-01-23;08:00:00;2003;3,84;3,84;GWB-S6;2003-01-23 08:00:00
P00010;A;00417910001;2003-01-23;12:00:00;2003;3,86;3,86;GWB-S6;2003-01-23 12:00:00
P00010;A;00417910001;2003-01-23;16:00:00;2003;3,87;3,87;GWB-S6;2003-01-23 16:00:00
P00010;A;00417910001;2003-01-23;20:00:00;2003;3,81;3,81;GWB-S6;2003-01-23 20:00:00
P00010;A;00417910001;2003-01-24;00:00:00;2003;3,76;3,76;GWB-S6;2003-01-24 00:00:00
P00010;A;00417910001;2003-01-24;04:00:00;2003;3,83;3,83;GWB-S6;2003-01-24 04:00:00
P00010;A;00417910001;2003-01-24;08:00:00;2003;3,84;3,84;GWB-S6;2003-01-24 08:00:00
P00010;A;00417910001;2003-01-24;12:00:00;2003;3,84;3,84;GWB-S6;2003-01-24 12:00:00
P00010;A;00417910001;2003-01-24;16:00:00;2003;3,87;3,87;GWB-S6;2003-01-24 16:00:00
P00010;A;00417910001;2003-01-24;20:00:00;2003;3,88;3,88;GWB-S6;2003-01-24 20:00:00
P00010;A;00417910001;2003-01-25;00:00:00;2003;3,79;3,79;GWB-S6;2003-01-25 00:00:00
P00010;A;00417910001;2003-01-25;04:00:00;2003;3,89;3,89;GWB-S6;2003-01-25 04:00:00
P00010;A;00417910001;2003-01-25;08:00:00;2003;3,76;3,76;GWB-S6;2003-01-25 08:00:00
P00010;A;00417910001;2003-01-25;12:00:00;2003;3,73;3,73;GWB-S6;2003-01-25 12:00:00
P00010;A;00417910001;2003-01-25;16:00:00;2003;3,72;3,72;GWB-S6;2003-01-25 16:00:00
P00010;A;00417910001;2003-01-25;20:00:00;2003;3,71;3,71;GWB-S6;2003-01-25 20:00:00
P00010;A;00417910001;2003-01-26;00:00:00;2003;3,7;3,7;GWB-S6;2003-01-26 00:00:00
P00010;A;00417910001;2003-01-26;04:00:00;2003;3,69;3,69;GWB-S6;2003-01-26 04:00:00
P00010;A;00417910001;2003-01-26;08:00:00;2003;3,69;3,69;GWB-S6;2003-01-26 08:00:00
P00010;A;00417910001;2003-01-26;12:00:00;2003;3,68;3,68;GWB-S6;2003-01-26 12:00:00
P00010;A;00417910001;2003-01-26;16:00:00;2003;3,68;3,68;GWB-S6;2003-01-26 16:00:00
P00010;A;00417910001;2003-01-26;20:00:00;2003;3,68;3,68;GWB-S6;2003-01-26 20:00:00
P00010;A;00417910001;2003-01-27;00:00:00;2003;3,67;3,67;GWB-S6;2003-01-27 00:00:00
P00010;A;00417910001;2003-01-27;04:00:00;2003;3,67;3,67;GWB-S6;2003-01-27 04:00:00
P00010;A;00417910001;2003-01-27;08:00:00;2003;3,67;3,67;GWB-S6;2003-01-27 08:00:00
P00010;A;00417910001;2003-01-27;12:00:00;2003;3,8;3,8;GWB-S6;2003-01-27 12:00:00
P00010;A;00417910001;2003-01-27;16:00:00;2003;3,85;3,85;GWB-S6;2003-01-27 16:00:00
P00010;A;00417910001;2003-01-27;20:00:00;2003;3,83;3,83;GWB-S6;2003-01-27 20:00:00
P00010;A;00417910001;2003-01-28;00:00:00;2003;3,77;3,77;GWB-S6;2003-01-28 00:00:00
P00010;A;00417910001;2003-01-28;04:00:00;2003;3,75;3,75;GWB-S6;2003-01-28 04:00:00
P00010;A;00417910001;2003-01-28;08:00:00;2003;3,85;3,85;GWB-S6;2003-01-28 08:00:00
P00010;A;00417910001;2003-01-28;12:00:00;2003;3,84;3,84;GWB-S6;2003-01-28 12:00:00
P00010;A;00417910001;2003-01-28;16:00:00;2003;3,84;3,84;GWB-S6;2003-01-28 16:00:00
P00010;A;00417910001;2003-01-28;20:00:00;2003;3,85;3,85;GWB-S6;2003-01-28 20:00:00
P00010;A;00417910001;2003-01-29;00:00:00;2003;3,88;3,88;GWB-S6;2003-01-29 00:00:00
P00010;A;00417910001;2003-01-29;04:00:00;2003;3,79;3,79;GWB-S6;2003-01-29 04:00:00
P00010;A;00417910001;2003-01-29;08:00:00;2003;3,81;3,81;GWB-S6;2003-01-29 08:00:00
P00010;A;00417910001;2003-01-29;12:00:00;2003;3,81;3,81;GWB-S6;2003-01-29 12:00:00
P00010;A;00417910001;2003-01-29;16:00:00;2003;3,92;3,92;GWB-S6;2003-01-29 16:00:00
P00010;A;00417910001;2003-01-29;20:00:00;2003;3,82;3,82;GWB-S6;2003-01-29 20:00:00
P00010;A;00417910001;2003-01-30;00:00:00;2003;3,9;3,9;GWB-S6;2003-01-30 00:00:00
P00010;A;00417910001;2003-01-30;04:00:00;2003;3,8;3,8;GWB-S6;2003-01-30 04:00:00
P00010;A;00417910001;2003-01-30;08:00:00;2003;3,8;3,8;GWB-S6;2003-01-30 08:00:00
P00010;A;00417910001;2003-01-30;12:00:00;2003;3,81;3,81;GWB-S6;2003-01-30 12:00:00
